Geography,Geographic Area Name,Total,T_ Male,T_ Female,T_ African American,T_ American Indian/Alaska Native,T_ Asian,T_ Hawaiian/ Pacific Islander,T_ Two or more races,T_ Other race,T_ Hispanic or Latino,T_ White,BP_Total,BP_ Male,BP_ Female,BP_ African American%,BP_ Asian%,BP_ Two or more races%,BP_ Hispanic or Latino%,BP_ White%,T_Households,Households<$10k,Households>$200k,Median income,Mean income,BP_ Total%,state,county
0500000US51081,"Greensville County, Virginia",8427,4042,4385,4446,0,0,0,436,297,369,3203,1090,518,572,17.2,0,0.0,38.8,5.7,3222,6.6,4.5,51823,74132,12.9,51,081
0500000US51083,"Halifax County, Virginia",33112,15837,17275,11354,32,58,0,1293,180,789,19941,4867,1919,2948,20.1,13.8,13.7,6.7,11.9,13519,7.7,2.8,49145,63524,14.7,51,083
0500000US51085,"Hanover County, Virginia",108429,53560,54869,9165,187,1850,77,5093,1457,3582,89427,5620,2587,3033,13.1,5.5,11.4,11.5,3.8,41383,2.0,15.5,104678,129282,5.2,51,085
0500000US51087,"Henrico County, Virginia",329884,157644,172240,97493,657,31395,119,17332,9166,20290,167735,27770,11988,15782,13.1,3.8,7.9,18.4,5.4,134094,3.3,13.8,82424,115885,8.4,51,087
0500000US51089,"Henry County, Virginia",49816,23915,25901,11314,23,249,0,1511,1361,3054,34307,8035,3343,4692,17.6,25.7,24.5,16.3,15.7,20411,6.2,1.5,43694,58729,16.1,51,089
0500000US51091,"Highland County, Virginia",2243,1030,1213,0,0,69,0,58,0,0,2116,230,146,84,0,72.5,5.2,0,8.4,1014,1.6,2.7,57070,71672,10.3,51,091
0500000US51093,"Isle of Wight County, Virginia",38628,19330,19298,8471,82,402,12,1786,617,1561,26903,3771,1369,2402,22.2,1.0,8.8,30.9,5.3,15196,3.0,13.1,91680,112926,9.8,51,093
0500000US51095,"James City County, Virginia",77952,37571,40381,9626,32,2003,22,5545,1356,5006,57443,5675,2532,3143,15.4,4.4,13.6,19.0,4.7,30690,2.6,15.4,100711,124982,7.3,51,095
0500000US51097,"King and Queen County, Virginia",6671,3485,3186,1611,27,0,0,364,207,243,4398,1330,595,735,30.1,0,47.8,73.7,11.3,2826,5.8,5.7,70147,89188,19.9,51,097
0500000US51099,"King George County, Virginia",26644,13483,13161,4219,25,318,0,1694,964,1701,18753,1846,700,1146,6.8,5.3,8.9,11.8,6.6,9737,2.4,15.2,103264,119720,6.9,51,099
0500000US51101,"King William County, Virginia",17697,8779,8918,2631,168,135,11,755,31,521,13671,1420,730,690,11.3,31.9,0.3,30.5,6.6,6893,4.6,5.9,79398,91000,8.0,51,101
0500000US51103,"Lancaster County, Virginia",10632,5245,5387,2953,6,54,0,318,186,249,7036,1489,568,921,28.5,0.0,23.9,16.9,8.1,5238,4.0,8.5,62674,93271,14.0,51,103
0500000US51105,"Lee County, Virginia",20708,10398,10310,84,16,47,0,453,4,170,20078,5380,2475,2905,86.9,8.5,49.0,37.1,25.2,8324,10.2,2.2,41619,58254,26.0,51,105
0500000US51107,"Loudoun County, Virginia",418293,209580,208713,31813,1178,86565,307,39393,18415,57498,222500,15706,6251,9455,5.4,1.8,6.2,11.0,2.5,138549,1.8,40.3,170463,201590,3.8,51,107
0500000US51109,"Louisa County, Virginia",37938,19003,18935,5091,72,185,11,2351,510,1321,29077,4120,1760,2360,26.8,0.0,22.4,21.9,6.8,14642,1.9,9.0,76594,103128,10.9,51,109
0500000US51111,"Lunenburg County, Virginia",11083,5380,5703,3396,2,37,0,457,476,680,6705,1445,608,837,21.5,0.0,47.5,27.1,7.2,4566,4.4,2.3,54438,65633,13.0,51,111
0500000US51113,"Madison County, Virginia",13612,6678,6934,1019,4,90,0,717,73,467,11492,1083,646,437,5.0,0.0,22.3,49.7,6.7,5324,2.9,6.6,74586,91898,8.0,51,113
0500000US51115,"Mathews County, Virginia",8454,4106,4348,750,0,0,31,297,30,261,7142,578,344,234,18.3,0,14.8,0.0,5.4,3742,3.5,13.2,79054,106779,6.8,51,115
0500000US51117,"Mecklenburg County, Virginia",29350,14377,14973,9545,130,305,4,681,159,885,17976,5508,2366,3142,27.5,7.2,32.7,35.9,13.0,13037,8.5,3.9,51265,70108,18.8,51,117
0500000US51119,"Middlesex County, Virginia",10259,5036,5223,1475,0,84,19,349,207,322,8003,990,371,619,9.0,73.8,4.9,4.7,9.5,4714,3.8,6.0,69389,87623,9.7,51,119
0500000US51121,"Montgomery County, Virginia",88977,45480,43497,3231,193,5191,127,2606,1478,2488,75486,22144,11310,10834,31.1,34.1,28.0,33.4,23.4,36062,12.4,8.0,65270,85496,24.9,51,121
0500000US51125,"Nelson County, Virginia",14726,7441,7285,1830,10,29,0,377,367,677,11864,1950,1040,910,13.9,20.7,43.0,23.2,12.3,6132,9.6,10.1,64028,98854,13.2,51,125
0500000US51127,"New Kent County, Virginia",22685,11666,11019,2769,159,264,0,1036,279,901,17671,889,316,573,5.3,11.0,3.4,0.0,3.8,8675,2.5,18.2,113120,131067,3.9,51,127
0500000US51131,"Northampton County, Virginia",11845,5580,6265,3756,4,134,0,746,301,1118,6549,1983,892,1091,23.3,0.0,29.9,39.4,7.7,5344,6.2,7.0,54693,83258,16.7,51,131
0500000US51133,"Northumberland County, Virginia",11927,5555,6372,2510,0,104,0,862,33,443,8149,1767,704,1063,19.9,0.0,8.8,39.3,12.5,5174,8.8,10.0,64655,98655,14.8,51,133
0500000US51135,"Nottoway County, Virginia",13887,6728,7159,5123,0,75,0,757,58,737,7582,2652,1302,1350,30.4,18.7,24.0,12.1,11.7,5415,4.7,1.6,62366,78347,19.1,51,135
0500000US51137,"Orange County, Virginia",35955,17823,18132,4359,17,544,0,2430,502,2174,27613,4670,1939,2731,41.1,1.5,19.7,13.3,8.5,14309,4.5,10.5,87309,108040,13.0,51,137
0500000US51139,"Page County, Virginia",23527,11882,11645,383,29,79,0,887,258,562,21815,2361,1083,1278,5.2,44.3,1.0,1.6,10.5,9351,3.5,2.8,56760,70963,10.0,51,139
0500000US51141,"Patrick County, Virginia",17189,8668,8521,902,12,82,0,319,154,556,15454,1964,855,1109,9.2,9.8,18.8,0.0,11.7,7779,6.3,6.3,49180,73580,11.4,51,141
0500000US51143,"Pittsylvania County, Virginia",59197,28964,30233,11388,38,284,0,2302,830,1663,43821,9714,4347,5367,23.4,37.0,28.0,20.2,13.7,24487,6.3,3.0,52619,67427,16.4,51,143
0500000US51145,"Powhatan County, Virginia",28724,14349,14375,1793,96,17,0,1096,182,651,25314,1305,652,653,7.8,0.0,0.5,23.8,4.0,11077,2.4,15.8,108089,125037,4.5,51,145
0500000US51147,"Prince Edward County, Virginia",16499,8146,8353,5405,74,108,185,703,0,303,9825,2988,1246,1742,31.1,0.0,9.5,0.0,12.3,7416,9.1,5.0,57304,73707,18.1,51,147
0500000US51149,"Prince George County, Virginia",36712,18823,17889,10796,66,660,152,3010,557,3032,20378,3040,1440,1600,13.8,21.8,4.1,4.5,5.6,12808,3.6,5.5,80318,94603,8.3,51,149
0500000US51153,"Prince William County, Virginia",475568,238749,236819,98300,2642,46275,476,51859,37572,118400,190736,28768,12456,16312,5.7,6.6,4.7,11.3,2.9,152616,2.1,23.9,123193,149608,6.0,51,153
0500000US51155,"Pulaski County, Virginia",32419,16286,16133,1246,13,172,73,765,182,639,29549,4261,1893,2368,28.2,1.7,30.1,21.3,12.0,14455,6.9,5.0,59740,79535,13.1,51,155
0500000US51157,"Rappahannock County, Virginia",7393,3745,3648,327,18,16,0,247,335,318,6415,565,201,364,45.3,0.0,0.0,0.0,6.4,2823,2.2,19.5,98663,138115,7.6,51,157
0500000US51159,"Richmond County, Virginia",7367,3605,3762,1692,35,0,0,606,224,562,4792,556,344,212,20.2,0,2.5,2.0,4.1,2834,4.3,2.1,62708,82387,7.5,51,159
0500000US51161,"Roanoke County, Virginia",94199,45754,48445,5556,337,3364,34,3162,845,3175,79425,6665,2905,3760,10.1,3.1,11.0,14.8,6.7,39156,3.0,10.4,80872,103662,7.1,51,161
0500000US51163,"Rockbridge County, Virginia",22299,11004,11295,920,15,153,0,496,291,478,20260,1983,1113,870,10.4,2.6,8.9,13.8,8.8,9368,3.7,5.9,61903,85003,8.9,51,163
0500000US51165,"Rockingham County, Virginia",81827,40598,41229,1789,83,727,45,4083,1398,6485,70979,7161,3272,3889,10.8,23.9,17.2,17.9,7.6,31612,3.1,7.6,73232,95210,8.8,51,165
0500000US51167,"Russell County, Virginia",25489,12679,12810,451,54,10,77,233,8,178,24577,4925,2402,2523,25.5,0.0,50.6,77.0,18.6,10438,7.4,3.0,44088,60359,19.3,51,167
0500000US51169,"Scott County, Virginia",20729,10449,10280,139,22,23,33,286,14,314,20008,3523,1590,1933,20.1,39.1,27.6,28.3,16.8,8838,9.7,1.9,44535,60731,17.0,51,169
0500000US51171,"Shenandoah County, Virginia",43835,21812,22023,1178,61,538,11,2492,714,3461,37578,5504,2023,3481,30.0,21.4,5.8,16.2,11.7,17542,4.6,5.9,62149,83715,12.6,51,171
0500000US51173,"Smyth County, Virginia",29048,14356,14692,379,44,108,23,597,73,640,27365,5460,2484,2976,16.9,16.7,19.3,32.3,18.5,12651,7.5,2.5,45061,60341,18.8,51,173
0500000US51175,"Southampton County, Virginia",16546,8221,8325,4745,0,45,0,1123,102,377,10396,1384,547,837,15.3,0.0,2.0,0.0,6.1,6841,4.8,4.6,67813,81318,8.4,51,175
0500000US51177,"Spotsylvania County, Virginia",140211,69655,70556,23561,316,3864,84,9560,7221,15908,90841,10308,4367,5941,13.3,12.4,6.7,11.9,4.8,49449,2.8,15.7,105068,125123,7.4,51,177
0500000US51179,"Stafford County, Virginia",153799,76890,76909,29264,395,5866,19,15047,11715,23063,85563,8268,3405,4863,6.3,9.7,11.0,11.7,3.1,50313,2.1,24.0,128036,148272,5.4,51,179
0500000US51181,"Surry County, Virginia",6517,3277,3240,2728,3,8,0,123,62,185,3499,870,346,524,19.1,0.0,4.1,0.0,9.8,2745,3.2,3.9,68655,83680,13.3,51,181
0500000US51183,"Sussex County, Virginia",9402,4931,4471,5090,0,24,0,218,34,315,3853,1198,523,675,8.2,20.8,17.9,20.3,18.3,3698,4.5,4.5,59195,76942,12.7,51,183
0500000US51185,"Tazewell County, Virginia",38764,18860,19904,1268,20,279,18,585,98,424,36474,7035,2820,4215,41.5,13.6,36.6,58.0,17.0,15800,6.7,3.2,46508,65927,18.1,51,185
0500000US51187,"Warren County, Virginia",39879,20073,19806,2135,76,534,0,1975,1397,2491,33188,4771,2237,2534,15.6,48.1,6.3,11.3,11.6,15235,5.6,10.8,79313,98262,12.0,51,187
0500000US51191,"Washington County, Virginia",52469,26013,26456,545,48,255,0,983,267,820,50151,6303,2776,3527,27.5,4.7,10.2,12.7,11.9,22013,4.0,4.8,59116,80206,12.0,51,191
0500000US51193,"Westmoreland County, Virginia",18295,8791,9504,4475,27,204,0,1142,894,1259,11395,2935,1328,1607,15.5,0.0,19.0,7.9,17.0,7832,8.1,5.7,56647,82653,16.0,51,193
0500000US51195,"Wise County, Virginia",33203,16460,16743,347,27,340,0,766,114,385,31498,6612,2942,3670,22.5,14.4,29.5,24.9,19.7,14052,5.3,1.6,47541,58817,19.9,51,195
0500000US51197,"Wythe County, Virginia",27956,13824,14132,575,18,214,20,768,84,400,26093,4811,2326,2485,30.6,50.9,31.1,27.5,16.0,12424,7.4,3.1,53921,71117,17.2,51,197
0500000US51199,"York County, Virginia",68748,33907,34841,8706,98,3886,88,6102,975,4993,47009,3262,1406,1856,5.5,6.8,3.9,4.8,4.3,25878,3.0,16.1,105154,124748,4.7,51,199
0500000US51510,"Alexandria city, Virginia",155927,75732,80195,32811,423,9991,37,15647,8183,25773,80102,13760,6140,7620,15.3,11.2,9.3,13.4,4.0,74818,2.9,24.0,113179,156781,8.8,51,510
0500000US51520,"Bristol city, Virginia",16751,8080,8671,985,0,49,1,850,165,434,14570,2840,1288,1552,5.1,0.0,34.4,24.4,16.8,7299,7.9,3.5,45250,66716,17.0,51,520
0500000US51530,"Buena Vista city, Virginia",6081,2938,3143,255,0,17,0,427,70,80,5279,1334,443,891,0.0,100.0,4.9,37.5,23.7,2655,5.4,4.1,48783,81044,21.9,51,530
0500000US51540,"Charlottesville city, Virginia",43456,21485,21971,7617,70,2453,0,2526,573,2503,28811,10254,4742,5512,33.7,41.0,21.6,24.5,19.1,19511,10.9,13.3,67177,104674,23.6,51,540
0500000US51550,"Chesapeake city, Virginia",244451,118648,125803,70788,392,9137,144,17584,5845,17239,135425,18669,8142,10527,11.9,5.5,8.0,12.3,5.1,91368,3.3,12.8,92703,114454,7.6,51,550
0500000US51570,"Colonial Heights city, Virginia",17854,8145,9709,3037,40,656,16,757,462,1316,12345,1826,696,1130,16.6,19.4,24.3,12.7,6.8,7612,6.3,6.6,72216,87287,10.2,51,570
0500000US51580,"Covington city, Virginia",5620,2625,2995,735,0,64,0,216,0,128,4536,951,388,563,8.0,7.8,44.4,28.1,16.9,2503,6.0,0.2,45737,55199,16.9,51,580
0500000US51590,"Danville city, Virginia",40915,18552,22363,20635,30,595,0,2319,324,2081,16383,10350,4455,5895,28.7,7.1,35.3,39.2,19.4,18755,9.4,3.4,41484,59489,25.3,51,590
0500000US51595,"Emporia city, Virginia",5420,2430,2990,3341,0,44,0,788,0,250,1200,939,274,665,22.0,34.1,16.2,0.0,5.2,2245,2.4,2.2,41442,61212,17.3,51,595
0500000US51600,"Fairfax city, Virginia",23374,11703,11671,1195,24,4191,0,2077,1876,4214,12518,2337,890,1447,6.2,6.1,18.2,20.8,7.4,9129,3.9,29.7,128708,160337,10.0,51,600
0500000US51610,"Falls Church city, Virginia",14530,7255,7275,655,45,1279,0,1510,493,1637,10035,338,66,272,1.2,2.7,6.6,5.3,1.8,5740,2.1,39.9,164536,209659,2.3,51,610
0500000US51620,"Franklin city, Virginia",8034,3883,4151,4180,0,276,0,524,34,269,2981,1506,676,830,28.1,67.4,5.7,0.0,3.9,3349,8.5,2.5,57537,70700,18.7,51,620
0500000US51630,"Fredericksburg city, Virginia",25880,12530,13350,5965,50,1056,0,2431,1297,3087,14268,4667,2287,2380,28.1,12.7,25.3,18.5,12.2,11276,4.9,12.8,83445,110066,18.0,51,630
0500000US51640,"Galax city, Virginia",6397,2889,3508,517,16,25,0,653,266,1379,4492,1434,480,954,23.4,48.0,30.5,29.2,18.1,2618,4.7,8.9,44612,73068,22.4,51,640
0500000US51650,"Hampton city, Virginia",132914,64295,68619,64794,366,2825,60,10509,2632,8719,48625,17890,7334,10556,18.0,7.4,11.3,10.0,8.6,57470,5.5,5.3,64430,81921,13.5,51,650
0500000US51660,"Harrisonburg city, Virginia",44517,21837,22680,3400,196,1332,0,5541,3025,10206,27517,12123,5602,6521,37.5,26.1,22.8,20.2,28.7,17142,9.4,5.0,56050,75009,27.2,51,660
0500000US51670,"Hopewell city, Virginia",22824,10730,12094,9915,5,219,0,1685,534,2043,9654,4867,2176,2691,26.5,0.9,18.8,23.9,14.9,9348,9.1,2.2,50661,63460,21.3,51,670
0500000US51678,"Lexington city, Virginia",4185,2107,2078,278,18,75,0,250,117,170,3416,696,397,299,12.9,0.0,6.4,35.9,17.1,1991,6.5,3.6,93651,90644,16.6,51,678
0500000US51680,"Lynchburg city, Virginia",68631,32174,36457,19913,267,978,151,3140,1467,3027,41765,12033,5227,6806,27.1,21.5,10.7,16.7,13.2,28910,7.0,3.9,56243,74955,17.5,51,680
0500000US51683,"Manassas city, Virginia",42484,21565,20919,5689,235,2554,11,7606,3736,16407,16107,2014,840,1174,5.4,3.9,5.5,5.9,3.0,13840,1.3,19.1,110559,131779,4.7,51,683
0500000US51685,"Manassas Park city, Virginia",17051,8613,8438,2481,548,1890,0,1997,2400,7136,5148,863,545,318,0.7,1.2,8.5,9.9,2.1,5221,0.7,14.0,91673,116336,5.1,51,685
0500000US51690,"Martinsville city, Virginia",13086,6123,6963,5988,76,107,9,698,447,927,5496,3217,1641,1576,30.7,12.1,7.0,26.2,20.4,5628,7.5,4.4,39127,60505,24.6,51,690
0500000US51700,"Newport News city, Virginia",177672,85262,92410,74270,335,6181,211,14628,4862,17326,71571,26056,11054,15002,20.2,9.1,15.3,16.0,8.4,75465,5.9,4.7,63355,83733,14.7,51,700
0500000US51710,"Norfolk city, Virginia",215523,107109,108414,87873,751,8479,389,14191,7014,17960,91521,36342,15418,20924,24.5,11.0,14.0,18.6,9.9,93797,6.7,6.1,60998,84497,16.9,51,710
0500000US51720,"Norton city, Virginia",3604,1676,1928,63,0,0,0,129,0,0,3412,1049,456,593,77.8,0,34.9,0,28.0,1592,10.8,3.1,36974,57800,29.1,51,720
0500000US51730,"Petersburg city, Virginia",32754,14954,17800,25510,9,438,19,1365,152,1720,4690,7275,3111,4164,22.7,8.2,33.8,21.2,19.2,14703,8.7,2.3,46930,59456,22.2,51,730
0500000US51735,"Poquoson city, Virginia",12452,6277,6175,222,14,261,0,361,74,424,11154,560,300,260,10.8,0.0,2.2,16.5,4.1,4657,1.7,15.6,114503,129071,4.5,51,735
0500000US51740,"Portsmouth city, Virginia",94087,44267,49820,48583,368,1373,40,6708,1925,4704,33920,16331,5952,10379,22.4,8.8,21.7,27.4,8.7,38962,8.5,4.0,57154,74426,17.4,51,740
0500000US51750,"Radford city, Virginia",13320,6091,7229,805,6,291,0,395,48,358,11597,4501,1923,2578,61.0,45.7,22.3,55.9,31.6,5467,15.5,4.2,51039,69105,33.8,51,750
0500000US51760,"Richmond city, Virginia",217337,103395,113942,96520,336,3818,100,12114,7221,16051,91555,42324,18067,24257,27.0,32.1,20.1,22.5,10.6,101201,7.7,9.1,59606,90543,19.5,51,760
0500000US51770,"Roanoke city, Virginia",97496,45958,51538,28880,105,3199,98,6334,1672,6804,55184,18635,8364,10271,25.9,23.5,28.7,30.6,13.6,42806,7.5,5.0,51523,73683,19.1,51,770
0500000US51775,"Salem city, Virginia",22735,10902,11833,1684,0,402,31,814,390,861,19053,2186,826,1360,14.5,2.7,20.1,31.6,8.2,10045,4.3,7.1,68402,93744,9.6,51,775
0500000US51790,"Staunton city, Virginia",24146,11271,12875,2296,24,344,156,1011,193,792,19714,2763,1256,1507,22.4,0.0,6.7,11.1,10.8,11064,4.9,5.0,59731,80307,11.4,51,790
0500000US51800,"Suffolk city, Virginia",93993,45901,48092,38947,293,1787,0,5550,1631,4571,44842,8868,3724,5144,14.1,11.3,14.1,8.3,5.0,36318,3.5,11.6,87758,112379,9.4,51,800
0500000US51810,"Virginia Beach city, Virginia",449133,219860,229273,84316,1085,32472,607,38000,10376,38854,269963,36085,15413,20672,14.3,6.0,9.9,10.8,5.8,178915,3.7,12.2,87544,113388,8.0,51,810
0500000US51820,"Waynesboro city, Virginia",22073,10897,11176,2288,66,394,0,1971,457,2050,16124,3562,1461,2101,31.4,21.1,25.1,24.3,12.9,9431,7.9,3.8,52519,68820,16.1,51,820
0500000US51830,"Williamsburg city, Virginia",10629,5364,5265,1916,59,206,0,697,146,827,7452,1451,705,746,20.6,45.6,7.3,15.8,11.2,4882,6.6,9.9,66815,107778,13.7,51,830
0500000US51840,"Winchester city, Virginia",26939,13336,13603,2677,77,580,0,2338,1706,5111,17098,4539,2317,2222,20.6,13.8,28.3,30.3,11.8,11217,4.2,8.2,62495,85752,16.8,51,840
0500000US53001,"Adams County, Washington",20313,10363,9950,34,441,126,80,3160,5940,13221,6368,4251,2001,2250,41.2,42.1,23.2,26.2,10.2,6304,6.9,5.6,63105,77207,20.9,53,001
0500000US53003,"Asotin County, Washington",22154,10907,11247,164,271,261,0,1160,265,1037,19490,3564,1535,2029,83.5,0.0,31.8,48.2,12.1,9499,6.3,7.6,63724,85734,16.1,53,003
0500000US53005,"Benton County, Washington",205548,103568,101980,3567,1522,6302,453,19925,17903,48290,138746,21647,10061,11586,18.1,8.4,15.8,21.7,6.7,75509,3.0,11.3,83778,106330,10.5,53,005
0500000US53007,"Chelan County, Washington",78213,39448,38765,388,578,617,32,6843,14895,22477,51984,7212,3173,4039,11.9,17.2,5.2,14.7,7.0,30414,2.2,9.5,71876,99583,9.2,53,007
0500000US53009,"Clallam County, Washington",76215,37768,38447,617,2917,1328,14,5862,1560,5448,61701,8289,4190,4099,6.6,14.4,12.1,19.5,9.7,34128,5.0,6.2,66108,84791,10.9,53,009
0500000US53011,"Clark County, Washington",499749,248566,251183,9860,3212,23338,3811,46419,15606,53445,377224,44315,19410,24905,16.9,8.0,11.6,14.5,7.6,188863,3.3,12.0,90115,114497,8.9,53,011
0500000US53013,"Columbia County, Washington",3941,1947,1994,35,14,0,0,495,172,319,3225,367,193,174,25.7,0,4.0,18.2,8.4,1804,4.2,4.8,68825,88854,9.3,53,013
0500000US53015,"Cowlitz County, Washington",109144,54722,54422,823,1614,1368,309,8801,2415,10739,88757,13253,6121,7132,23.9,2.9,16.7,20.2,11.1,43167,4.2,6.8,70912,89300,12.1,53,015
0500000US53017,"Douglas County, Washington",42996,22310,20686,191,412,307,147,3212,11014,14340,26298,3402,1391,2011,11.5,5.2,10.9,8.9,7.0,15474,2.8,9.1,79422,109082,7.9,53,017
0500000US53019,"Ferry County, Washington",7174,3578,3596,7,1091,27,57,758,45,124,5130,1114,609,505,14.3,7.4,15.2,22.6,13.5,3025,4.5,3.2,50424,70873,15.5,53,019
0500000US53021,"Franklin County, Washington",94022,47653,46369,1901,1769,1714,176,14838,20007,51012,36293,12619,5800,6819,29.1,9.5,14.0,17.2,7.2,28350,3.7,9.6,77877,100234,13.4,53,021
0500000US53023,"Garfield County, Washington",2280,1155,1125,22,0,32,0,138,32,81,2027,254,119,135,18.2,0.0,18.8,0.0,11.1,1009,3.8,3.6,57958,70817,11.1,53,023
0500000US53025,"Grant County, Washington",98304,50134,48170,982,1551,981,6,10774,23112,42189,50076,14019,6665,7354,6.9,20.9,11.7,18.5,10.8,33666,4.7,6.2,66387,83535,14.3,53,025
0500000US53027,"Grays Harbor County, Washington",72532,36344,36188,403,2674,890,221,5758,2540,8025,56786,10806,5130,5676,15.6,3.8,13.8,26.1,13.3,29542,5.4,4.9,59105,77581,14.9,53,027
0500000US53029,"Island County, Washington",83743,41206,42537,1916,758,3852,325,6728,1619,6763,65693,5725,2345,3380,11.2,5.2,4.8,7.7,6.5,35498,3.7,9.4,82850,105640,6.8,53,029
0500000US53031,"Jefferson County, Washington",32353,15676,16677,114,497,442,27,1915,660,1312,28027,4473,1911,2562,38.6,12.0,24.1,24.7,12.5,15859,6.1,8.5,64796,89660,13.8,53,031
0500000US53033,"King County, Washington",2223603,1128651,1094952,144583,14112,432346,16476,207207,100970,225238,1243812,187794,85634,102160,18.5,8.1,10.8,13.1,6.3,916270,3.4,25.8,116340,161206,8.4,53,033
0500000US53035,"Kitsap County, Washington",267221,135835,131386,7142,2611,12761,2561,27540,6719,22447,200417,22101,9875,12226,13.7,4.1,9.5,11.4,7.6,106031,3.4,13.6,93675,119452,8.3,53,035
0500000US53037,"Kittitas County, Washington",42247,21221,21026,296,183,530,121,3548,1943,3945,34369,6121,2340,3781,71.3,15.3,24.3,18.4,13.2,19250,5.7,8.9,66800,91848,14.5,53,037
0500000US53039,"Klickitat County, Washington",22741,11593,11148,168,224,143,64,1744,716,2860,18252,3132,1375,1757,16.7,14.7,7.5,3.6,15.0,9618,5.7,8.5,66581,88585,13.8,53,039
0500000US53041,"Lewis County, Washington",81586,41231,40355,469,741,863,170,7771,2103,8860,66512,10018,4527,5491,30.3,15.3,17.7,19.9,11.0,31511,3.5,5.3,67247,83595,12.3,53,041
0500000US53043,"Lincoln County, Washington",10905,5522,5383,52,173,85,31,418,131,423,9787,1269,638,631,9.6,2.4,18.2,7.3,11.8,4532,4.8,6.4,68172,87756,11.6,53,043
0500000US53045,"Mason County, Washington",64766,33604,31162,554,1361,674,318,5929,4220,7132,50329,8387,3945,4442,19.0,18.1,15.2,27.5,10.2,25488,4.3,7.3,74388,92313,12.9,53,045
0500000US53047,"Okanogan County, Washington",41656,21238,20418,559,3728,247,52,4144,4792,9131,26056,7853,3930,3923,86.6,24.7,22.0,29.6,12.8,17005,4.8,3.8,58218,73238,18.9,53,047
0500000US53049,"Pacific County, Washington",22954,11372,11582,95,443,407,37,1457,1463,2208,18447,3022,1455,1567,52.6,35.9,13.7,23.5,11.3,10689,5.2,4.5,58889,78637,13.2,53,049
0500000US53051,"Pend Oreille County, Washington",13381,6916,6465,17,339,94,15,1033,279,614,11409,1730,907,823,17.6,0.0,23.0,40.4,11.4,5737,4.7,6.6,59353,81442,12.9,53,051
0500000US53053,"Pierce County, Washington",899960,451056,448904,63099,10261,59570,14042,110409,29488,106641,574986,77932,35280,42652,14.3,10.2,9.8,11.5,7.0,341783,3.2,12.0,91486,114432,8.7,53,053
0500000US53055,"San Juan County, Washington",17778,8754,9024,109,101,205,46,911,464,1201,15544,1954,807,1147,0.0,24.9,9.1,22.0,10.1,8654,6.2,13.5,76745,123128,11.0,53,055
0500000US53057,"Skagit County, Washington",127780,63729,64051,1117,2303,2548,326,8913,12181,24536,92308,15305,6816,8489,23.0,8.7,13.0,24.1,8.3,50824,4.1,9.4,82029,103551,12.0,53,057
0500000US53059,"Skamania County, Washington",12005,5936,6069,8,212,169,25,743,235,1031,9852,1036,446,590,62.5,2.4,10.0,2.8,8.6,4812,5.0,10.2,84500,101765,8.6,53,059
0500000US53061,"Snohomish County, Washington",817973,411562,406411,27913,7463,100873,3857,79097,34335,90143,536388,62171,27662,34509,11.8,7.6,10.6,11.9,6.4,307643,3.0,17.5,104083,129761,7.6,53,061
0500000US53063,"Spokane County, Washington",524665,260861,263804,9661,5219,11549,3290,39496,8464,33036,434625,64591,29510,35081,19.2,13.5,16.1,16.7,11.1,213524,4.5,8.2,70394,93640,12.3,53,063
0500000US53065,"Stevens County, Washington",46337,23165,23172,160,2014,354,107,2593,496,1873,39551,6161,2903,3258,29.4,26.3,12.4,12.2,12.3,18471,4.2,5.4,62381,82246,13.3,53,065
0500000US53067,"Thurston County, Washington",290396,143054,147342,8883,3105,16756,2843,31569,6124,28686,209230,27142,12040,15102,13.2,11.9,8.9,11.0,8.7,115695,4.0,10.0,88895,105913,9.3,53,067
0500000US53069,"Wahkiakum County, Washington",4436,2258,2178,41,13,110,8,283,202,328,3656,609,297,312,48.8,0.0,12.0,0.0,15.2,1954,6.0,3.7,59167,73542,13.7,53,069
0500000US53071,"Walla Walla County, Washington",57648,28011,29637,857,782,812,70,4537,4954,12897,41152,6396,2575,3821,46.3,15.1,14.7,15.4,8.5,22978,3.9,7.3,66635,89381,11.1,53,071
